review_id,review_score,translated_review,cleaned_text
c20dc8f95c7e0a17a4192984287a48ef,1,"If there was any difficulty in delivering the product, at the very least, the buyer should be notified and negotiated a new delivery situation.",difficulty product buyer notify new delivery situation
ee2198919fc8e34a16c6bc45cbab40c9,1,"Broken frame Unfortunately my frame came with the broken frame, damaging the screen. It took work to fix",broken frame unfortunately frame come broken frame screen take work fix
e58638dc3d3f312c0c02bf21d1de6bd8,1,"Regular I sent the product back carpet came wrong me, I put it as a cap only they didn't give me the postage code I had to pay 18 reais to send now I'm waiting for the correct one.",regular send product carpet come wrong cap t postage code pay send m wait correct
1dfdad5f905706ceddd4bfc0a6cbfb70,2,"Quality merchandise, I just think that shipping should be more affordable.",quality merchandise think shipping affordable
bfa590267478d6514e4777040e1f3b36,1,"After two weeks of waiting I was informed that they did not have the product, just because I called to know the invoice if I would not be up to this day without knowing it.",wait inform product know invoice day know
2d3930ee663fa65fb08b1c11845120c5,5,I just didn't think it was fair to have to pay two freight to the same place because I bought two products.,t think fair pay freight place buy
f76acd34e0a95cc4c2ea76c34fd37327,5,great job i recommend great job and good product.,great job recommend great job good product
503fca5bbe896722a4fc469d5f8519ce,5,"Very satisfied, I recommend.",satisfied recommend
9cc6f404800104780fd645c3670750e2,1,I am trying to return it is not hard and rough,try return hard rough
fc68f150ba899eceb6714f05b57cf752,1,spacious,spacious
c9f543608a4108449515312665fe03c5,1,"The product came badly packaged and can easily be damaged. In fact it was, because it arrived with one of the broken wheels, which was edentified as soon as it was opened",product come badly easily fact broken soon
b215e10aee0c77476802dd7439ce438f,5,Beautiful! The chain with the Ponto de Luz pendant is very beautiful! I loved it,beautiful chain ponto de pendant beautiful
14384bb7838465e56e498e3fb0a8f8f9,5,5 SUPER RECOMMEND,super recommend
c3997e576be257e28d3914e8d461ced7,4,"The suitcase is a nice size, but the material is reasonable",suitcase nice size material reasonable
2b80c319d39f343be685a57c53774bf5,3,"It was not delivered to my address I had to pick it up in the mail, if I paid the delivery fee it should be delivered to my address",address pick mail delivery fee address
4150987fc03d32090de359514f27dabc,5,"Perfect product, loud and clear.",perfect product loud clear
a7b9e108553bffc30a730378efa1e023,4,recommend very good product,recommend good product
fe00a05862307664e65dabdc8b894f5c,5,"The rug came folded all over, so it was wrinkled and with deep creases. I hope it will be smooth and wrinkle free as it stays on the floor!",rug come fold wrinkle deep hope smooth wrinkle free stay floor
497f57ace6444775d1eb51c3a3c6dc3d,5,"Very good tire, it was delivered on time and it came well packaged everything ok.",good tire time come
b654f0de38f0558f566ce465688afbc8,1,Horrible I want to change,horrible want change
9d5d9660dfd75a979fb909bad1afc6fc,1," BOM DIA, AINDA NÃO RECEBI MEU PEDIDO",bom n o
1a80cf20af6f8d8aab84119d4af30dde,2,"I didn't receive the comfort bb, just the base. WHAT reason did you not give me?",t receive comfort base reason
afe145761370de1d87d294e31e8610be,1, um relógio dese não compensa sem propósito,um rel gio n o prop
bb60be11b24531adc0b311991c34b4f6,1," Produto veio com defeito , estou tentando efetuar a troca e o sistema diz problemas com conexão , tente mais tarde ! Tento mandar email e tbm não vai ...",troca e o o e n o
a0e385162107a3914c88a57eb8c3e96f,1, Estou esperando a agora. O q acham?,agora o q
7a4b14b79bb1e7d642319bc184206bc1,5, Não tive nenhum problema!!!! ,n o
5b17866fb05fded9fb274ab5ad526aca,2,"Bonito. Um relogio Bonito, más sò pode ser usado o mínimo possível pois lavei as mãos e ele encheu de água. ",bonito um bonito m s s ser o m poss m os e de
7513db5bd7cc20f036f9de5dc172ee22,5, Excelente,excelente
9d1eb9becd0831bc797562f303f2b477,5,"I loved the earring, it's beautiful ...",earring s beautiful
f0dda9c942d289ff541e85d5a0938fe2,4,I liked the product I can say that the product corresponds to the one in the photo ... I recommend it !!,product product photo recommend
0f6886b62a79b4a700b1ac10e560aaf9,1,It hasn't been delivered yet.,t
f3a82abc111df3b4109e0edf2f73bc59,1,The product came defective because after assembling it according to its specifications and photo from the internet the network was on the floor. I believe that the pipe at the ends where the net hangs is short.,product come defective accord photo network floor believe pipe net short
a09a6149613833514e654723d9776cfd,5,I received the product correctly Thank you,receive product correctly thank
32857bad6da193e931f34a96b4501a8f,1,Burnt merchandise at the distribution center in Fortaleza-CE. I canceled the purchase to refund the amount paid.,burn merchandise distribution center ce purchase refund
7fbfc0e3f7fe2e15ed30405480cac7ad,5,Good bargain,good bargain
2dff44d68ed3a0aedeb8166b19551c6b,1,"I bought 3 bases for parasols and only 1 arrived. The invoice shows 3, but only 1 unit came",buy basis invoice unit come
685340ec96bbf7727487cad622045ad7,5,I LIKED A LOT OF YOUR DELIVERIES WAS VERY GOOD CONGRATULATIONS AND THANK YOU FOR THE KINDNESS.,lot good thank kindness
9b5fb25aaf65febc7da6546649f7d40e,4,P,p
a66bb39865e54e200b9645be9c3aebf2,4,The price was great but the delivery time took almost 18 days,price great delivery time take day
309c96d9bc0ae61c36ab7e86d3f29feb,2,dissatisfied,dissatisfied
d70101b141c2e292a901f6de4bc27534,5,All right. Thank you.,right thank
373ee728c80e2ee6eb0b53cd4eebc1b8,5,"Delivered before the deadline, good quality product.",deadline good quality product
2c1ef6288d767d38ddb220ba5327bf62,5,Beautiful product. Bigger than I imagined. Very satisfied,beautiful product big satisfied
c1531d690da266390883cc521c8b96aa,5,"Very efficient and fast, less than a week the product was at the requested address.",efficient fast week product address
e8308b28bae4d1e9730084b5a0adeb29,5,Note thousand I always admired your company I always buy there the only expensive freight. A hug,note admire company buy expensive freight hug
77a9cef6c17c906bd6bf309a6e309537,4,"Excellent, I received it before the deadline.",excellent receive deadline
da642960eb2217a2589a0dd555401da4,1,It is already the second purchase I do not receive.,second purchase receive
5d19a78311a976f5b486279d3b91072f,4,Product delivered on time,product time
ebe543d3c72488b3f90b226fcc1d5408,5,I liked it very fast,fast
70949d129965fb1ee32aaccec720a19e,1,divergent product purchased model: BABY PILLOW memory pillow / delivered model: PRAM PILLOW memory memory pillow. So far no positioning from sell to exchange,divergent product model baby pillow memory pillow model pram pillow memory memory pillow far sell exchange
3bd5d48fa8493912e63d025f29aba975,4,"Fast delivery! I am more than impressed with the speed of delivery. I just think it could improve in the packaging, the pens arrived loose inside the box, which can be worrying.",fast delivery speed delivery think improve loose inside box worry
bb09e7603395d5634d579041c1e3aaf3,1,"Product with a bad internal finish, I have already requested the return of the product.",product bad internal finish return product
fa58c1cc692cdd5e4d378ff443b587f4,1,Regular,regular
623f89dabbe21686854fa13f139fb88e,4,Product as requested,product
d8a2f7757cc738b8fae1c882f11229a2,5,Product delivered The product should come with the correct length,product product come correct length
b2d5431ac7acdac769552d2728047232,5,"Great product, arrived before the deadline!",great product deadline
fd61170dbbdb1ecf5ab8278abfaedcfa,4,"when checking the map on the site there were no measurements of it, ie 1.20m x 0.90cm",map site ie m x
86452ff00e124787c775b9ca63c2c7b3,5,"Great quality product, well packaged and on time.",great quality product time
5cded4fc5a6e74f319e6b632d5339f5e,1,The product was not delivered to the address. I have already made a complaint on the lannister website and on the complaint here.,product address complaint complaint
24537594a198723397b8b4d6774ffd39,4,good bought and received,good buy receive
683d7c8b28687a5960afc02c74241a0d,5,Great product! fast delivery!,great product fast delivery
1eaed671b3c86d22324a5a6884458ca1,1,I ordered 2 dinner sets but received only 1.,order dinner receive
bea9cde0b0ea1ece671571048373aa7b,5,I received,receive
de79d011f8cd6567a315604d312626af,5,"Very good. Very good, the product arrived ahead of schedule, I loved it.",good good product ahead schedule
d71f114cecf36c6b6296b0714da1d83a,1,"According to the post code, the product was delivered to the wrong address",accord post code product wrong address
a7025424e2bef9bc16b191e57be2aea3,1,Hello so I was sold a bottle with 120 capsules and a bottle with 60 capsules was delivered. ..,hello sell bottle bottle
023673f3e89a8e708c9e56032554dac0,3,I thought it was bigger I thought the pots were bigger but it was worth its value legal,think big think big worth value legal
0e460db5317718da9293ceaacfb384a5,5,Everything perfect I highly recommend.,perfect highly recommend
08f0d4befa29b55bac628a0c2ed21aa7,5,Note 10 I liked very good product,note good product
85ce05b797ff5a7a765321c5a47f554f,5,delivery was fast. arrived before the deadline,delivery fast deadline
b47c358c6378f1b6a844813ba37b8b8b,3,"Reinforced product, well distributed pockets. I recommend",product distribute recommend
254d7f4c6c49493b571abdd4840b70b9,5,I placed the order on a Wednesday and received it on Friday. I recommend.,order receive recommend
5cdc35ff756e338d971c9b9862d574d3,1,"The product was delivered exchanged I bought St. John's wort and received another medicine called Moringa Oleifeira I tried to contact the seller by phone, number that was on the invoice, does not answer",product buy st s wort receive medicine try contact seller phone number invoice answer
da59ea22fd4139358be625c24185c543,5,Great product !!!!! Great seller!!!!,great product great seller
6de19a5221bcff8dfa161aacc333ae62,4,"Really enjoyed. Very good suspension, a little harsh but normal everyone is too recommend for anyone who wants to lower the goal.",good suspension little harsh normal recommend lower goal
0ebfe8313806bd1ea58091e73fbc3e3a,5,Recommend store and product,recommend store product
77d307a37b562462f4b4a362e9e78fd2,1,Naum will be able to deliver me being ki eh in the company 24 hrs and says ki naum there is nobody in the place,able deliver eh company place
03c6157346c64b94b0d9503c0ad6c945,5,"I highly recommend I really enjoyed this experience. And I was surprised, because I received my product before the deadline, and I am happy, because I thought I would not receive it before traveling. Super recommend !!",highly recommend experience receive product deadline happy think receive travel super recommend
dac3e15234f5a20e11a20c3c5474742a,5,"great Great service, I just didn't get the right product, because I was wrong in size when ordering.",great great service t right product wrong size
35e163e3c761ec5e518a06db71e9ac6b,5,Without question,question
